Timestamp,Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,DayOfWeek,Holiday,EnergyConsumption
2022-09-11 19:00:00,22.979852898438864,43.085854056279516,1071.210544755151,6,Off,On,13.201690073055392,Sunday,No,27.44864238455733
2022-09-11 20:00:00,21.0332493807207,32.69178348309122,1960.7019967770807,6,Off,On,0.12716698915208724,Sunday,No,22.387078540025037
2022-09-11 21:00:00,29.816307998603865,41.98936030774447,1439.4568467117188,6,On,Off,11.011802201147452,Sunday,No,35.72186840915549
2022-09-11 22:00:00,24.65547737426619,44.54734896827929,1708.9568652297933,1,On,On,30.579783993209332,Sunday,No,45.019981969825345
2022-09-11 23:00:00,24.000705097786366,40.04470596707844,1616.5585118018594,0,On,On,20.117375472525357,Sunday,No,47.24020690192599
2022-09-12 00:00:00,27.50442217667446,51.245986967503455,1096.7031280679794,2,On,On,16.12099834298305,Monday,No,47.283690585971904
2022-09-12 01:00:00,21.79978685436315,53.2277648922559,1481.148287136792,7,Off,Off,19.77108668810211,Monday,No,14.84143701793094
2022-09-12 02:00:00,22.806548167517096,44.72764293380754,1803.7767808955275,4,Off,Off,23.96489169811216,Monday,No,10.96048924454026
2022-09-12 03:00:00,25.175137097187555,47.359373674303086,1418.618420957192,3,On,Off,28.458538933318103,Monday,No,32.23125306603162
2022-09-12 04:00:00,27.900489439811313,26.98558093777539,1781.9840715868645,7,On,On,12.587812530190169,Monday,No,35.35905513915263
2022-09-12 05:00:00,26.405231431193748,41.80807725380164,1949.292151416605,6,On,Off,20.317616314869202,Monday,No,33.8016246568012
2022-09-12 06:00:00,25.686487431881606,53.95539236976129,1784.53115695695,4,On,On,19.287741242594816,Monday,No,36.80856795164154
2022-09-12 07:00:00,25.203634575766973,41.78819573934043,1398.6956870566562,4,On,On,16.06558658218773,Monday,No,39.34924054325363
2022-09-12 08:00:00,26.11743531378614,39.114749568096094,1676.765749498617,3,On,On,13.502007993827753,Monday,No,44.3860621858326
2022-09-12 09:00:00,25.554085302717283,64.79882747921366,1257.6919224180049,5,On,Off,29.161307979565876,Monday,No,32.1229291274066
2022-09-12 10:00:00,22.06014960811751,60.89195764702591,1753.844901360529,2,Off,On,17.433294250247314,Monday,No,28.546021580891974
2022-09-12 11:00:00,25.11274612357773,49.378638068935764,1072.9580673692124,2,On,Off,4.485555600553475,Monday,No,30.758621390693822
2022-09-12 12:00:00,21.93613279076073,55.0976831450706,1232.0894046031372,5,Off,Off,10.273956975857253,Monday,No,18.417746586756795
2022-09-12 13:00:00,25.212045289916617,26.43287931393929,1317.1613295680822,4,On,On,23.477954905941715,Monday,No,38.30441314933569
2022-09-12 14:00:00,23.618500255134794,38.68633584159912,1421.507671762491,4,Off,On,11.369225317587112,Monday,No,20.055093124410533
2022-09-12 15:00:00,32.1858706414378,41.391885287100145,1018.1406062822566,4,On,On,13.80174008497212,Monday,No,48.343087649557845
2022-09-12 16:00:00,24.86885191489446,43.38511973011923,1812.7957256686136,2,On,Off,18.699782062647635,Monday,No,29.426639025752145
2022-09-12 17:00:00,20.998409502138994,41.221625191678804,1882.687155607664,3,Off,Off,36.65487449587286,Monday,No,11.69498984409151
2022-09-12 18:00:00,24.601377181864116,23.671979934671395,1545.9102775578117,5,On,Off,26.972586524661544,Monday,No,27.662683426163408
2022-09-12 19:00:00,26.45536906554234,48.683918859515764,1310.2166279124344,3,On,Off,13.15010444808814,Monday,No,20.189876983499257
2022-09-12 20:00:00,29.729108534021673,50.026749684566816,1835.348135397516,6,On,Off,21.52369345138626,Monday,No,30.963577674386734
2022-09-12 21:00:00,23.30983834458448,59.04183549049006,1573.5114805655037,5,Off,On,9.865072394325693,Monday,No,30.376903580521628
2022-09-12 22:00:00,20.492915746083153,38.6798800096529,1623.9873673577154,6,Off,On,21.90091907839689,Monday,No,22.64405606093302
2022-09-12 23:00:00,27.299270236271322,37.98257446720798,1842.9698334803172,7,On,On,7.937945118295422,Monday,No,47.22647991026252
2022-09-13 00:00:00,21.065475073075042,22.56487841575717,1924.1861207571112,9,Off,Off,16.7300356932701,Tuesday,Yes,15.618331258165675
2022-09-13 01:00:00,23.744718796587954,42.89454377933578,1872.3085933006496,4,Off,On,17.021596533341825,Tuesday,No,24.93413046092873
2022-09-13 02:00:00,24.25119565794723,53.071897487847195,1196.7616728314845,6,On,Off,5.9359403725141835,Tuesday,No,41.13349876100314
2022-09-13 03:00:00,24.78448664020331,40.18381945556503,1549.1527897096855,9,On,On,9.985775766278461,Tuesday,No,41.882962262106254
2022-09-13 04:00:00,26.93708237086783,63.6552146740682,1320.2852808500302,7,On,On,3.884633390194317,Tuesday,No,52.67897139556506
2022-09-13 05:00:00,23.042658486712313,43.209504743654385,1723.8442190286696,1,Off,On,11.816137692125459,Tuesday,Yes,22.78347290940843
2022-09-13 06:00:00,24.205497505836657,46.64762509881999,1582.262684542086,1,On,On,24.88951592959455,Tuesday,No,42.2332089007475
2022-09-13 07:00:00,24.941543442577082,33.783266069728946,1462.9856749718806,2,On,Off,32.615086613939425,Tuesday,No,19.086793903789093
2022-09-13 08:00:00,25.406413232915508,47.8422146347962,1514.3084227814595,6,On,Off,28.178836172930627,Tuesday,No,34.87438994490513
2022-09-13 09:00:00,25.259547295980028,28.53377439090911,1303.0123039687828,4,On,On,11.759440674969724,Tuesday,No,44.49331597016756
2022-09-13 10:00:00,26.218909204753242,51.30495879777211,1473.0986869096605,4,On,Off,15.072673314240976,Tuesday,No,33.538572529238365
2022-09-13 11:00:00,27.375872269001047,51.56674663451621,1341.8115846534404,5,On,Off,14.509849908538701,Tuesday,No,39.38435695044318
2022-09-13 12:00:00,26.09587031923547,56.97508636453696,1090.6316146789638,4,On,Off,13.300430329376622,Tuesday,No,39.39424099750198
2022-09-13 13:00:00,26.268780310868046,36.706395117258786,1551.590740866935,6,On,On,23.654125926222264,Tuesday,No,40.530971014631525
2022-09-13 14:00:00,20.493496753574608,46.76322522627962,1362.5829644359694,5,Off,On,10.309934671242331,Tuesday,No,21.822066237958285
2022-09-13 15:00:00,25.124514731402275,50.198511520726,1284.5983249577748,5,On,On,27.835358693283418,Tuesday,No,41.21757694320321
2022-09-13 16:00:00,26.342317201902663,49.163167068044,1263.0445996568965,5,On,On,16.34624983472402,Tuesday,No,40.576155975087694
2022-09-13 17:00:00,27.04992300227079,38.02400942163331,1133.2308845037935,13,On,On,4.935474623265442,Tuesday,No,46.20936299604101
2022-09-13 18:00:00,23.017931107925648,25.01834518858296,1888.7015821044,4,Off,Off,14.282616671425563,Tuesday,No,10.27788112881471
2022-09-13 19:00:00,23.112430829514256,48.35113361107146,1199.580150990145,8,Off,On,19.322287457001558,Tuesday,No,13.005477518199644
2022-09-13 20:00:00,23.353388882216617,44.09628150634086,1210.199640455469,5,Off,On,23.676974219726958,Tuesday,No,21.38365707031698
2022-09-13 21:00:00,26.503751977158025,40.56799881014019,1176.2101901859382,10,On,Off,21.729218259511388,Tuesday,No,36.38245055180037
2022-09-13 22:00:00,27.9149915963356,51.903389802483964,1665.729591578449,9,On,On,12.36700549628275,Tuesday,No,45.922001402243815
2022-09-13 23:00:00,23.82612315086803,45.012746505542495,1959.698367250076,6,Off,Off,10.598497151762786,Tuesday,No,11.913314489739264
2022-09-14 00:00:00,27.557779035229363,34.15731438958757,1511.2814704716093,7,On,On,30.26734700875646,Wednesday,No,37.37270610201416
2022-09-14 01:00:00,25.332319967934907,28.94155312740719,1754.01045027828,3,On,Off,15.36486257062361,Wednesday,No,22.929149839816592
2022-09-14 02:00:00,24.62944620399693,35.777880925852756,1094.1303586981196,2,On,Off,5.218036507701619,Wednesday,Yes,26.84332361362769
2022-09-14 03:00:00,24.382360972513798,65.7812563074684,1922.8828238226235,3,On,Off,10.012835514186731,Wednesday,No,23.893020660668505
2022-09-14 04:00:00,27.100050621298628,51.55267849510142,1000.5126606747408,4,On,On,2.0272213919693485,Wednesday,No,42.35962113114273
2022-09-14 05:00:00,25.90564166853009,47.002182418407614,1085.0217023667071,5,On,On,0.8873082020463201,Wednesday,No,38.17219710133218
2022-09-14 06:00:00,31.43820129142825,43.84785959604096,1872.9605697885331,7,On,On,10.499254875362496,Wednesday,Yes,45.18078430297094
2022-09-14 07:00:00,22.564392948898075,43.28789482060896,1458.12578511658,3,Off,Off,8.173542192011418,Wednesday,No,7.536930725036692
2022-09-14 08:00:00,26.45180302158432,55.33864354239935,1604.7934846194075,5,On,On,9.128187774240512,Wednesday,No,33.600137843481335
2022-09-14 09:00:00,23.48076249102872,41.216073242961855,1120.3265035392749,4,Off,Off,21.869280648106216,Wednesday,No,5.911209215300189
2022-09-14 10:00:00,22.51598964107568,50.31014198571526,1754.8143496915486,6,Off,Off,22.777625275730028,Wednesday,No,13.465920224256035
2022-09-14 11:00:00,24.951197855099498,42.427187160806994,1858.0259402878228,3,On,Off,4.946904895092658,Wednesday,No,34.63124312873927
2022-09-14 12:00:00,25.371674650293034,61.92342191380301,1088.1122287357869,8,On,Off,31.676055929614567,Wednesday,No,33.89993359557474
2022-09-14 13:00:00,33.26044647392496,51.71889710137976,1710.2788432186203,3,On,On,16.013058233182473,Wednesday,No,44.582393382571546
2022-09-14 14:00:00,24.459632263294814,56.00619202405666,1150.2851690246343,5,On,Off,15.200948967044472,Wednesday,No,32.075545518985464
2022-09-14 15:00:00,21.775878943109376,40.41688040535292,1554.435466677675,5,Off,Off,8.206641202476145,Wednesday,No,9.816368527832813
2022-09-14 16:00:00,25.75651670131054,54.409572858409135,1977.6384877309133,4,On,On,12.5059979893432,Wednesday,No,38.53612582774026
2022-09-14 17:00:00,19.096584032415475,42.73259437838016,1085.0217023667071,4,Off,Off,32.87484733054532,Wednesday,No,9.934237922220847
2022-09-14 18:00:00,24.721158707037763,46.3327880031773,1368.3134359589376,2,On,On,5.676262612570966,Wednesday,No,37.51226288809117
2022-09-14 19:00:00,25.027487610574333,59.32422764344112,1899.08752553056,5,On,Off,17.470669390544717,Wednesday,No,40.32547115798488
2022-09-14 20:00:00,27.236188260308552,36.5121100894049,1710.94924654669,2,On,Off,10.388736390945551,Wednesday,No,26.722464689692686
2022-09-14 21:00:00,27.744046413602558,47.126859910476355,1081.9823539263905,7,On,Off,0.6943499482180968,Wednesday,No,34.642337603514406
2022-09-14 22:00:00,23.553474898214024,49.12673699447332,1061.8133298960252,6,Off,On,1.7002410092813616,Wednesday,No,17.291897341258334
2022-09-14 23:00:00,24.55475694774886,49.82527973134064,1361.2447810300714,3,On,On,20.47385255587913,Wednesday,No,40.3961911016414
2022-09-15 00:00:00,22.808656535293544,41.55522149147788,1887.2017226982111,7,Off,On,0.06668398116754304,Thursday,No,17.16661101987431
2022-09-15 01:00:00,21.78188221290328,63.16809756901391,1942.9796916642003,3,Off,On,4.332309267508913,Thursday,No,19.324260478150002
2022-09-15 02:00:00,25.861151246372383,34.36401000910405,1827.1702492842928,6,On,Off,22.32092986662878,Thursday,No,36.48479963566345
2022-09-15 03:00:00,21.36905533125183,57.8235178898823,1147.7974477991445,4,Off,Off,21.264887965115754,Thursday,No,11.829790008852141
2022-09-15 04:00:00,23.805792034497358,55.74644030895611,1069.257636864875,7,Off,Off,15.645405381111447,Thursday,No,17.978709374522317
2022-09-15 05:00:00,22.15886720211179,61.58890289433328,1545.9102775578117,3,Off,On,4.829461453270467,Thursday,No,21.03660524803552
2022-09-15 06:00:00,26.541394950156167,31.86545593493895,1024.9989858937445,2,On,On,4.797350630758743,Thursday,No,43.16875753037831
2022-09-15 07:00:00,30.0924129799969,37.99391883655987,1366.3489811337297,4,On,On,3.5531968018788618,Thursday,No,45.90884323355656
2022-09-15 08:00:00,21.289616630251874,58.10513304627954,1491.1003755402407,8,Off,On,13.963584918124539,Thursday,No,27.631913355716677
2022-09-15 09:00:00,19.725291104269196,29.405093453370576,1616.6195814420876,5,Off,On,20.740280193627214,Thursday,No,24.140009024093096
2022-09-15 10:00:00,24.627740950331006,31.710140941985458,1173.85497575516,4,On,On,11.423511768611284,Thursday,No,42.53619181158978
2022-09-15 11:00:00,25.026558581010462,41.23556411599961,1603.5759297573627,3,On,On,22.87122616126808,Thursday,No,38.489396841766734
2022-09-15 12:00:00,25.602329910455367,47.03098864132569,1587.9297676463725,4,On,On,29.214105377937187,Thursday,No,34.7430782837756
2022-09-15 13:00:00,23.71588200881197,58.959426005872814,1803.08855970664,3,Off,On,18.553291614774206,Thursday,No,18.332768624947278
2022-09-15 14:00:00,24.412842728281163,43.81714904774033,1490.274452070545,6,On,On,4.1709766057016395,Thursday,No,44.22243456963153
2022-09-15 15:00:00,26.024598140412046,40.21388023616999,1185.390826766897,3,On,Off,15.88483998539851,Thursday,No,36.28937610157907
2022-09-15 16:00:00,27.933572502425626,48.04811309857011,1836.4250579001405,3,On,Off,26.970635349531054,Thursday,Yes,34.337636815337554
2022-09-15 17:00:00,19.435846499721038,49.395859638736205,1235.9332415710448,3,Off,On,9.614746552565334,Thursday,Yes,18.768655321890616
2022-09-15 18:00:00,23.935400502459842,49.15429193509755,1753.844901360529,8,Off,On,9.379563959532486,Thursday,No,21.571694634145523
2022-09-15 19:00:00,25.588569733948546,43.87916418028307,1018.1406062822566,8,On,On,25.101993320435348,Thursday,No,43.67947042857555
2022-09-15 20:00:00,22.37786592553801,28.74021881779154,1896.816079175297,2,Off,On,2.5735628021748003,Thursday,No,21.38438009109852
2022-09-15 21:00:00,29.893094584011056,37.578328302805915,1387.1175740254912,3,On,Off,16.868470039625343,Thursday,No,31.415231376377502
2022-09-15 22:00:00,23.179463873975337,57.494566305961364,1319.8096525171284,3,Off,Off,9.731225562732977,Thursday,Yes,9.385468723657205
2022-09-15 23:00:00,24.864885138527576,46.98903430629205,1701.2553405115032,10,On,On,11.34738286039239,Thursday,No,40.42632527645655
2022-09-16 00:00:00,26.559377487541692,42.647876476897686,1637.200243035731,4,On,Off,30.03013305909611,Friday,No,27.99644140170013
2022-09-16 01:00:00,23.304640132531098,54.92098347893823,1024.292133936398,6,Off,Off,10.92703135483491,Friday,No,9.677457321359162
2022-09-16 02:00:00,19.74357583578216,35.76805549988386,1221.8467155573103,5,Off,Off,16.196245537258193,Friday,No,9.704339152934843
2022-09-16 03:00:00,23.76599776494541,43.47569243175573,1494.2672203558873,2,Off,On,24.15399497206555,Friday,No,16.055085680453505
2022-09-16 04:00:00,27.902394567465812,46.568962559404405,1774.370613809544,2,On,On,3.9193700672865184,Friday,No,38.438774550687725
2022-09-16 05:00:00,24.02630540452985,41.635358744376234,1702.1567646103554,6,On,On,22.444130407030357,Friday,No,45.39721659754283
2022-09-16 06:00:00,22.580819278364878,46.253800706772765,1855.5026675111037,8,Off,On,11.213426893049268,Friday,No,26.076156245178694
2022-09-16 07:00:00,27.6080193505113,43.79646500579129,1491.1003755402407,2,On,Off,3.93638608173314,Friday,No,39.38309123090137
2022-09-16 08:00:00,24.043667580188252,33.47454123011695,1724.8050259920003,4,On,Off,10.826709983551513,Friday,No,31.859233352670167
2022-09-16 09:00:00,23.534776668463124,46.94140463027038,1332.2874186119748,7,Off,Off,15.676656370727814,Friday,No,5.864690876455024
2022-09-16 10:00:00,25.40601077511239,34.07930900165481,1233.309970624397,3,On,On,17.232974254602947,Friday,No,32.28562222482204
2022-09-16 11:00:00,27.16852889992268,46.8062713114176,1897.4565851443283,4,On,Off,8.581976997092537,Friday,No,32.748471134252256
2022-09-16 12:00:00,31.738589942563117,57.10154439706654,1950.1290995287943,5,On,On,13.243311782426343,Friday,No,44.31686616540458
2022-09-16 13:00:00,27.32877091073781,43.0014018516346,1524.544162342018,5,On,Off,2.951524628772452,Friday,No,31.015509092586214
2022-09-16 14:00:00,28.2723181141736,35.41565823457975,1652.1446265232105,8,On,On,8.942607575733387,Friday,No,37.29243105572219
2022-09-16 15:00:00,23.546676160397055,44.31361466280671,1288.2591827715416,8,Off,Off,3.2208814089811586,Friday,Yes,8.333689019404787
2022-09-16 16:00:00,22.071792518742427,38.307928912261566,1911.6396765899112,3,Off,On,14.43944573287586,Friday,No,25.122858634401428
2022-09-16 17:00:00,25.15885097025496,50.4599775304685,1836.542651466284,3,On,On,7.808091604983178,Friday,Yes,46.6779427431711
2022-09-16 18:00:00,25.28605124801953,44.13470969740096,1039.048417963324,6,On,Off,33.278070947878064,Friday,No,33.7944278345879
2022-09-16 19:00:00,21.922447593243085,59.96072258408624,1834.515560164445,5,Off,Off,18.48178630087417,Friday,Yes,15.997731785791935
2022-09-16 20:00:00,24.48474203194161,55.302809725136875,1743.0002029003494,3,On,On,0.9095388667146214,Friday,No,36.19160601562601
2022-09-16 21:00:00,26.11483036561881,44.091333503335704,1812.7957256686136,3,On,Off,8.605964977560667,Friday,No,32.714846606050315
2022-09-16 22:00:00,26.00440823606545,51.4916174886078,1533.8875228293596,9,On,On,21.276428530471197,Friday,No,41.60179997601247
2022-09-16 23:00:00,26.41261520726349,42.04546815426624,1903.8535359194352,5,On,Off,17.27203698701844,Friday,No,38.20994664227075
2022-09-17 00:00:00,25.807449539204985,45.68468726645011,1587.9297676463725,4,On,Off,1.392549865265142,Saturday,No,34.148433953961955
2022-09-17 01:00:00,23.54371885711225,42.31638818558172,1072.9580673692124,3,Off,On,8.247570108272111,Saturday,No,12.701879439967087
2022-09-17 02:00:00,23.52416738055621,51.924777332569334,1652.3281512563613,3,Off,On,20.758984514644553,Saturday,No,15.288158386036509
2022-09-17 03:00:00,21.5807812094503,57.60290285235367,1406.1936180732778,5,Off,On,18.379595647305315,Saturday,No,22.16651771652667
2022-09-17 04:00:00,30.04516507546923,52.199020031002576,1013.748554523694,9,On,On,20.17211637593805,Saturday,No,41.18645101837383
2022-09-17 05:00:00,25.020182955777447,53.2493021540024,1899.374039693182,6,On,On,12.683968225099365,Saturday,No,48.909221456304195
2022-09-17 06:00:00,24.34415193569582,53.25864599531856,1353.6937557728097,5,On,On,7.641244625915178,Saturday,No,33.42281703559826
2022-09-17 07:00:00,22.34718262336475,50.09150864631994,1566.1811448102976,8,Off,On,3.9728408421270363,Saturday,No,23.127886645265047
2022-09-17 08:00:00,33.31004694167441,35.68994117137338,1958.9635358554865,6,On,On,23.43776950067679,Saturday,No,35.30461763897443
2022-09-17 09:00:00,21.93715583454235,59.88582665184386,1300.1839493424684,1,Off,Off,32.13108155772147,Saturday,No,8.985212325018901
2022-09-17 10:00:00,23.765449121903927,60.76701628896958,1388.750560894454,5,Off,On,17.55547608076458,Saturday,No,17.126610711486588
2022-09-17 11:00:00,26.161692953557505,43.403013652297155,1709.0519420326236,3,On,Off,23.31715930838172,Saturday,No,30.72215818834246
2022-09-17 12:00:00,26.684740346917295,42.23747144415768,1881.7402531544512,4,On,Off,8.144914167257516,Saturday,No,26.98704779976989
2022-09-17 13:00:00,27.699535688661665,50.61248850837235,1863.0379803732485,7,On,On,14.950424549431709,Saturday,No,40.63649974420719
2022-09-17 14:00:00,30.10994019716967,50.087734028950145,1452.316318334375,8,On,On,14.58220034702298,Saturday,No,50.34974926540468
2022-09-17 15:00:00,26.417919554984934,43.67505240111323,1924.2659297517807,2,On,Off,18.499729166500387,Saturday,No,28.41025928876811
2022-09-17 16:00:00,21.986225485101475,34.74656191650011,1590.2864786400585,5,Off,On,15.81170147043776,Saturday,No,6.678707705168588
2022-09-17 17:00:00,24.253111553959332,47.999651203480695,1186.6959240052472,5,On,Off,39.42081430323717,Saturday,No,31.318745231666178
2022-09-17 18:00:00,25.85530050778236,50.09304729551846,1102.3453433743102,3,On,On,22.12626555543165,Saturday,No,48.75028395982824
2022-09-17 19:00:00,30.84927300606051,51.57861322904594,1157.2400578055915,6,On,Off,26.496341192215922,Saturday,No,36.125920983158785
2022-09-17 20:00:00,21.016662043190983,48.37100374812846,1528.481675896865,8,Off,On,17.50145862177691,Saturday,No,27.658451169458765
2022-09-17 21:00:00,28.393555257536654,43.08580757956048,1765.921208488337,1,On,Off,3.4602662356567997,Saturday,No,27.432802158973296
2022-09-17 22:00:00,25.492416341526518,53.86322077956049,1824.8896707685649,4,On,Off,19.05374907478329,Saturday,No,35.66894671617141
2022-09-17 23:00:00,27.358825710900863,45.956368884369084,1573.5114805655037,5,On,On,24.71182718382763,Saturday,No,40.27580629511252
2022-09-18 00:00:00,24.69268259548575,41.43477677122704,1387.1175740254912,5,On,Off,27.319911270938015,Sunday,No,33.17890270676193
2022-09-18 01:00:00,22.592171419044785,43.856442777422465,1040.028114889546,1,Off,On,14.544907263100171,Sunday,No,25.265639270857406
2022-09-18 02:00:00,27.11213961518999,30.52166737884444,1808.636054642771,6,On,On,2.5806334793691015,Sunday,No,36.10012177346114
2022-09-18 03:00:00,26.838548845617222,43.84291098971629,1036.4623172912152,0,On,On,12.602787328793545,Sunday,No,30.76595144300207
2022-09-18 04:00:00,27.73960593882229,51.26013713140308,1071.2728821032024,8,On,On,2.4526307099789832,Sunday,No,42.569327769220365
2022-09-18 05:00:00,24.94428303831319,48.28999108900214,1616.6195814420876,4,On,Off,26.389994858525682,Sunday,No,33.46376334521106
2022-09-18 06:00:00,23.280421280154496,58.3498054878255,1185.390826766897,3,Off,Off,19.102264430872257,Sunday,No,20.227037530402328
2022-09-18 07:00:00,20.559981653576997,43.15515346303687,1669.0673140921017,5,Off,Off,10.651056800743927,Sunday,Yes,11.365612355414294
2022-09-18 08:00:00,27.306465215708904,49.54678635139565,1284.5983249577748,2,On,Off,21.623402581974318,Sunday,No,34.548591511934426
2022-09-18 09:00:00,26.184537101522473,52.148690076860305,1888.5054968539644,4,On,Off,27.98175418458936,Sunday,No,29.02092866442139
2022-09-18 10:00:00,22.24224598351023,65.3539881842177,1439.869567774626,8,Off,Off,21.991007872323042,Sunday,No,11.692981454946246
2022-09-18 11:00:00,23.454173652120282,46.628655259231984,1689.4554548228862,2,Off,On,32.62189820972,Sunday,No,22.086675345908816
2022-09-18 12:00:00,23.65790163003949,36.500080355251846,1456.4218445214408,7,Off,Off,7.388046643428847,Sunday,No,19.820955936023704
2022-09-18 13:00:00,20.775022142415292,52.618836324564725,1115.9258770327267,3,Off,On,23.64255434206183,Sunday,No,21.03737873751547
2022-09-18 14:00:00,22.662384115050205,61.2893659797888,1949.292151416605,3,Off,On,2.3715589108690285,Sunday,No,23.490433352858084
2022-09-18 15:00:00,21.765519824726027,42.64764994967495,1319.8096525171284,1,Off,On,31.696741501770234,Sunday,No,15.70875872859084
2022-09-18 16:00:00,23.811885272166766,52.560505552265276,1702.4940285110015,2,Off,On,21.500660146013537,Sunday,No,18.196757642539573
2022-09-18 17:00:00,22.886452411088428,55.86282942016034,1733.4801540112107,5,Off,On,11.866450355205636,Sunday,No,28.2683577925628
2022-09-18 18:00:00,20.366457641562036,54.059696584198065,1769.601901542041,5,Off,Off,5.0248019011845155,Sunday,No,4.701911860616846
2022-09-18 19:00:00,30.719811063105887,46.465032917063574,1662.2708858228275,5,On,On,10.410647312459684,Sunday,No,39.478654168523484
2022-09-18 20:00:00,28.535296263516205,39.445180160131045,1906.0239148678024,4,On,Off,12.863327614686472,Sunday,No,30.455490209727596
2022-09-18 21:00:00,22.77206516973578,44.70299903395175,1582.2214315214576,5,Off,Off,17.023386468277508,Sunday,Yes,12.069069835664711
2022-09-18 22:00:00,25.754844886577658,49.30218550821271,1855.5026675111037,9,On,On,14.983851563131106,Sunday,No,44.131657322551604
2022-09-18 23:00:00,26.16631206433847,53.132473232547724,1481.148287136792,4,On,Off,9.591546798189814,Sunday,No,36.499873572659496
2022-09-19 00:00:00,28.36095800764071,48.24025794162014,1652.3281512563613,5,On,On,25.255797761981313,Monday,No,57.77728184038261
2022-09-19 01:00:00,22.659766752126423,42.15901189142369,1020.9007636526152,6,Off,On,0.2713911614439901,Monday,No,16.46275327063146
2022-09-19 02:00:00,28.08016924650032,50.12663834314003,1785.8436587150009,5,On,Off,20.14680707053597,Monday,No,34.491733573486556
2022-09-19 03:00:00,23.427701216465103,52.72239481258462,1785.8436587150009,6,Off,On,16.757127081757304,Monday,No,19.598921654855598
2022-09-19 04:00:00,21.192385243484487,48.62927381239809,1185.7144181293863,9,Off,On,15.071653807673247,Monday,No,28.245274859443537
2022-09-19 05:00:00,27.036292973513515,38.27201315354231,1697.483282587737,8,On,On,20.64385443806369,Monday,No,52.441013906194236
2022-09-19 06:00:00,28.643714120054145,43.850031000778934,1183.4936058135677,1,On,On,9.29265205404974,Monday,No,40.33463121707165
2022-09-19 07:00:00,32.32353544864408,53.469806984196126,1114.4058854068517,4,On,Off,8.400673585685098,Monday,No,38.83004188588408
2022-09-19 08:00:00,21.57858586470185,33.61361439142182,1595.4276931480083,6,Off,Off,12.60032747152729,Monday,No,5.84050943166129
2022-09-19 09:00:00,26.96475648787744,27.563826961399126,1801.3606110591336,8,On,On,10.527441094298382,Monday,No,48.48530656423478
2022-09-19 10:00:00,23.819481698157027,58.242626393177986,1184.3206353547969,2,Off,On,13.060218446495053,Monday,No,30.21261710443912
2022-09-19 11:00:00,27.204297323698803,49.752109784371314,1982.7838546992168,5,On,On,21.430097004875076,Monday,No,42.26157872933168
2022-09-19 12:00:00,20.810468242875498,50.564087068130334,1315.3892269265868,8,Off,Off,16.098571788803103,Monday,No,16.572015877984665
2022-09-19 13:00:00,21.399738054867473,36.22211023187934,1114.2301237129743,2,Off,On,15.392734685847774,Monday,No,12.667909262677833
2022-09-19 14:00:00,22.780985923071885,51.67834332999795,1665.067602940079,5,Off,On,17.155147791431958,Monday,No,19.123783892606646
2022-09-19 15:00:00,25.206035431380805,47.74022922035719,1657.0048292945312,5,On,Off,12.244741117870156,Monday,No,35.036326331683306
2022-09-19 16:00:00,23.16337500263012,31.898675582879104,1189.8486544303823,3,Off,On,23.03443053181514,Monday,No,31.189606604801952
2022-09-19 17:00:00,26.851664501163853,57.52874695579439,1810.873506347028,2,On,On,20.07851431662755,Monday,No,33.02591085546939
2022-09-19 18:00:00,27.89517212459641,46.747219952804265,1581.5139318893669,1,On,On,15.18142479501999,Monday,No,41.723079897931946
2022-09-19 19:00:00,26.68293774302917,42.021210087272046,1889.11508091262,5,On,Off,5.2278557588893175,Monday,No,38.356455925150364
2022-09-19 20:00:00,29.57428374768113,42.175353030198885,1665.085179709987,4,On,On,26.584325680184723,Monday,No,51.283021846753606
2022-09-19 21:00:00,26.16166399831142,28.227927719802437,1466.3229757078302,13,On,On,20.944819866587654,Monday,No,43.55388300007796
2022-09-19 22:00:00,21.529873052991352,50.44998994063079,1018.1406062822566,1,Off,Off,20.092766276876752,Monday,No,16.32926430347064
2022-09-19 23:00:00,28.849720735397312,47.62614847101574,1124.7089745260366,3,On,On,29.99400970537942,Monday,Yes,45.73473150772242
2022-09-20 00:00:00,23.265288920883826,43.74206156660034,1366.3489811337297,7,Off,Off,21.215422705071898,Tuesday,No,21.411238103396123
2022-09-20 01:00:00,27.564746866256577,56.286705875481864,1328.1527802378744,8,On,On,14.708240341197154,Tuesday,No,44.15293522435879
2022-09-20 02:00:00,29.446473951550523,33.60644820116367,1103.2990600036733,4,On,On,10.666682987797444,Tuesday,No,41.73888434418547
2022-09-20 03:00:00,26.277581601245164,40.311563723590425,1960.7019967770807,7,On,On,10.325906905305299,Tuesday,No,39.691781587250865
2022-09-20 04:00:00,20.737648401265922,38.15427217231409,1982.00030474574,3,Off,Off,17.544130751864124,Tuesday,No,7.990782250341972
2022-09-20 05:00:00,22.377196253377434,43.02038382498519,1882.757271034553,4,Off,Off,23.58724177876435,Tuesday,No,9.276273987434697
2022-09-20 06:00:00,28.73445372034888,45.970182524806525,1185.7144181293863,2,On,Off,23.685827941401563,Tuesday,No,27.27137432652773
2022-09-20 07:00:00,24.502250627346704,49.058656165320045,1624.0871555656931,5,On,Off,3.0593377963548463,Tuesday,No,41.28972275020669
